ImageID,XMin,XMax,YMin,YMax
726e1ba56d55408f,0.7300885,0.8185841,0.26548672,0.80088496
727133f5cd7cd843,0.18333334,0.3625,0.0027777778,0.47777778
727133f5cd7cd843,0.31666666,0.525,0,0.46666667
72738fbcfc5e18f4,0,0.9984375,0,0.99791664
728b279636a233aa,0.271875,0.6734375,0.22708334,1
728b279636a233aa,0.1171875,0.940625,0.22708334,1
728b279636a233aa,0,1,0.35833332,1
72ab500856e28bcf,0,1,0.12610619,1
72aea7d5fc1d0583,0,1,0,0.4812362
72aea7d5fc1d0583,0,1,0.54083884,0.6997793
72aea7d5fc1d0583,0,0.12850812,0.60264903,0.80794704
72aea7d5fc1d0583,0.24667652,0.40915805,0.5916115,0.785872
72aea7d5fc1d0583,0.2732644,0.5199409,0.26931566,0.9624724
72aea7d5fc1d0583,0.42097488,0.6661743,0.21633554,0.98675495
72aea7d5fc1d0583,0.53914326,0.68980795,0.6401766,0.77262694
72aea7d5fc1d0583,0.7976366,0.92319053,0.60264903,0.7682119
72b62c5a9d8dabcc,0.7734375,0.9109375,0,0.275
72b62c5a9d8dabcc,0.8703125,0.9296875,0,0.24166666
72bc8f6d49920cf9,0,0.3938053,0.017699115,1
72bc8f6d49920cf9,0.5840708,1,0,0.99557525
72d38a14e95e9130,0.0866426,0.9133574,0.0433213,1
72d394241bbaba93,0,1,0.028006589,1
72d394241bbaba93,0,1,0.026359143,1
72e7645d2d6f5206,0,0.3867647,0.082039915,1
72e7645d2d6f5206,0.3529412,0.9367647,0.11973392,1
72e7645d2d6f5206,0,0.39411765,0.08869179,1
72e7645d2d6f5206,0.35441175,0.9352941,0.11973392,1
72ec0f9c635e984e,0.45427728,0.8082596,0.1460177,0.960177
72ee2f15b5bdf139,0,0.15426998,0.19194312,0.8056872
72ee2f15b5bdf139,0.39118457,0.74517906,0.22748815,0.8957346
72ee2f15b5bdf139,0.65427,0.94352615,0.21090047,0.93838865
72ee2f15b5bdf139,0.661157,0.7988981,0.19194312,0.7890995
72f249431922cb46,0.36166668,0.43833333,0.45789474,0.90789473
72f249431922cb46,0.38333333,0.545,0.29210526,0.55
72fa84a7bbae74c5,0,0.78836834,0.23838384,0.67070705
72fa84a7bbae74c5,0.23101777,0.9483037,0.012121212,0.96363634
72fa9882103271e5,0,1,0.13053097,1
72fb9f7726cee4de,0.06813187,0.96703297,0.3729569,1
731648d79c8c3ffb,0,0.07324841,0.16147308,0.9971671
731648d79c8c3ffb,0,0.4745223,0.28045326,0.62322944
731648d79c8c3ffb,0.030254778,0.45063695,0.039660055,0.9971671
731648d79c8c3ffb,0.06528662,0.11942675,0.14730878,0.21529745
731648d79c8c3ffb,0.18789808,0.6019108,0.11048159,0.9971671
731648d79c8c3ffb,0.3933121,0.42356688,0.15580736,0.29461756
731648d79c8c3ffb,0.544586,0.99840766,0,0.9971671
732d633744e9176c,0,1,0,1
733abfb024695849,0.7234513,0.8495575,0.25073746,0.48820058
733abfb024695849,0.8517699,0.9756637,0.23746313,0.5825959
733abfb024695849,0.015486726,0.15707965,0.28318584,0.5383481
733abfb024695849,0.07964602,0.90929204,0.120943956,1
733abfb024695849,0.9424779,1,0.24188791,0.5383481
7346721d1818fba2,0,0.9979508,0.02866242,0.99681526
7346721d1818fba2,0,1,0.02866242,1
7359d13f1035d53d,0,1,0,0.29424778
7359d13f1035d53d,0.31268436,0.40707964,0.5862832,0.8053097
735cd68b9077d4c5,0,0.346875,0.22083333,0.99791664
735cd68b9077d4c5,0.1171875,0.69375,0.072916664,0.99791664
735cd68b9077d4c5,0.684375,0.9984375,0.20833333,0.99791664
735e54a656262464,0.19277108,0.5090361,0.506,0.998
735e54a656262464,0.43373495,0.9126506,0.08,0.998
7366e680cbde8ed7,0.45625,0.5854167,0.221875,0.4421875
736adc25671fb004,0.064896755,0.21238938,0.53318584,0.7876106
736adc25671fb004,0.5339233,0.7507375,0.49557522,0.86504424
736d1973d3967036,0.1875,0.34375,0.28333333,0.79791665
736d1973d3967036,0.290625,0.3234375,0.35208333,0.5125
736d1973d3967036,0.3484375,0.39375,0.34791666,0.48333332
737b48d9be8c46dc,0,0.899705,0,1
737b48d9be8c46dc,0,0.8303835,0,0.99557525
737e7c74b773fa33,0.4036244,0.69686985,0.09108911,0.8950495
738e234e59615c71,0.10951526,1,0,1
73af0eae06117184,0,0.61504424,0.119469024,0.9483776
73af0eae06117184,0,0.61504424,0.12241888,0.9557522
73b3bd86f5a06ae1,0.19764012,0.34955752,0.3340708,0.8738938
73b3bd86f5a06ae1,0.4159292,0.57522124,0.3119469,0.9358407
73b3bd86f5a06ae1,0.71091443,0.8333333,0.42256638,0.84070796
73b3bd86f5a06ae1,0.73156345,0.96460176,0.21460177,0.7942478
73b3bd86f5a06ae1,0.07964602,0.30973452,0.042035397,0.9004425
73b3bd86f5a06ae1,0.90855455,0.94690263,0.6039823,0.789823
73df08cbadcf2f43,0.10583153,0.7645788,0.15987934,0.9321267
73df08cbadcf2f43,0.17710583,0.27213824,0.027149322,0.3182504
73df08cbadcf2f43,0.23326133,0.36285096,0.036199097,0.19909503
73df255e2dd09114,0,0.135318,0.6120482,1
73df255e2dd09114,0.13261163,0.34776726,0.6385542,1
73df255e2dd09114,0.78213805,0.8985115,0.29638556,0.94216865
73f91e6099df81c3,0.090614885,0.34142396,0.118712276,0.9336016
73f91e6099df81c3,0.6828479,0.88834953,0.020120725,0.7484909
73ff3e737ab77f49,0.3141593,0.7212389,0.120943956,0.9985251
740ff13e08007497,0.2140625,0.8859375,0.25,1
741610bfefba1f5f,0.11176471,1,0,1
742773958fa15b4c,0.15299335,0.83148557,0.08676471,0.8161765
743634cc3cd62061,0.23390895,0.60596544,0.14968815,0.79002076
743634cc3cd62061,0.6295133,1,0.13721414,0.8877339
743634cc3cd62061,0.11616954,1,0.1018711,0.8752599
744997e1f182d644,0.80309737,0.88495576,0.62684363,0.7477876
744997e1f182d644,0.95353985,1,0.6858407,0.73156345
74596be8135c03f3,0.05106383,0.5148936,0.19785276,0.857362
74596be8135c03f3,0.33404255,0.96595746,0.25153375,0.8880368
745bacb176d4bf32,0.0648855,0.4389313,0.100682594,0.97098976
745bacb176d4bf32,0.61259544,0.9293893,0.105802044,0.8959044
745f04df17f1bc36,0,0.95151514,0.09693053,0.9983845
745f04df17f1bc36,0,0.95555556,0.090468496,1
7472d8899a64369a,0.009375,0.446875,0.15330188,1
7472d8899a64369a,0.5734375,1,0.08018868,1
7472d8899a64369a,0.0078125,1,0.047169812,1
7472d8899a64369a,0.809375,0.9265625,0.26179245,0.44103774
7484adc5ee36ff13,0.7328125,1,0.20833333,1
74ca3acac5e247d5,0.09144543,0.23893805,0.36504424,0.5376106
74ca3acac5e247d5,0.26253688,0.38938054,0.36283186,0.5376106
74ca3acac5e247d5,0.40855458,0.54867256,0.3318584,0.5376106
74ca3acac5e247d5,0.5457227,0.72713864,0.34292036,0.53539824
74ca3acac5e247d5,0.82890856,0.96755165,0.36504424,0.53539824
74d87253cbb1de54,0.168,0.4416,0.49769586,1
74d87253cbb1de54,0.4288,0.6656,0.47004607,1
74d87253cbb1de54,0.1824,0.4464,0.48387095,1
74d87253cbb1de54,0.432,0.6688,0.46774194,1
74d9c3ea2244fe8f,0.21386431,0.9985251,0,0.99557525
750396868dac69a7,0.5117647,0.98088235,0.24390244,0.9955654
750396868dac69a7,0.0029411765,0.5441176,0.05543237,0.9955654
7506c71127e786b2,0.62916666,0.90833336,0.4125,0.8515625
7507e7816ef0553f,0.06342183,0.460177,0.123893805,1
7507e7816ef0553f,0.42330384,0.7861357,0.13938053,1
750c2db95363faf0,0,0.12205882,0.1286031,0.6119734
750c2db95363faf0,0.175,0.28088236,0.09090909,0.36141908
750c2db95363faf0,0.1882353,0.29705882,0.1308204,0.3503326
750c2db95363faf0,0.31323528,0.3852941,0.13968958,0.3059867
750c2db95363faf0,0.77794117,0.89411765,0.082039915,0.45011085
750e3805a12d7126,0,1,0.044247787,1
750e3805a12d7126,0,1,0.044247787,1
751093209b03118e,0.2353823,0.4437781,0.29782608,0.7478261
751093209b03118e,0.5022489,0.88005996,0,0.8369565
751359260aab8906,0.12241888,0.69911504,0,1
751359260aab8906,0.120943956,0.7020649,0,1
7514abb1f1a06dfa,0,1,0.07581227,1
7514abb1f1a06dfa,0.70397115,1,0.39350182,0.933213
7514abb1f1a06dfa,0,0.99819493,0.05956679,0.99819493
7514abb1f1a06dfa,0.69855595,0.99819493,0.42238268,0.9693141
7514abb1f1a06dfa,0,0.37545127,0.07220217,0.8736462
7514abb1f1a06dfa,0.71841156,0.9909747,0.05956679,0.56137186
752e5e43fddeb887,0,1,0.019174041,1
753acbee8f23bd31,0.24583334,0.7416667,0.1171875,0.9515625
7546e007f40fb1a9,0.15508886,0.7657512,0.37096775,0.83064514
7546e007f40fb1a9,0,0.8739903,0,1
7546e007f40fb1a9,0.6914378,0.9757674,0.14314516,0.8064516
7546e007f40fb1a9,0.6914378,0.9159935,0.17741935,0.61491936
754a6f68af3614ad,0,0.052863438,0.15742794,0.8004435
754a6f68af3614ad,0.11453745,0.19236417,0.048780486,0.41906872
754a6f68af3614ad,0.18208517,0.3024963,0.019955654,0.35254988
754a6f68af3614ad,0.25697502,0.34067547,0.017738359,0.32150775
754a6f68af3614ad,0.3876652,0.43024963,0.05986696,0.19512194
754a6f68af3614ad,0.4229075,0.4801762,0.06430155,0.24611974
754a6f68af3614ad,0.50367105,0.5462555,0.06651885,0.124168515
754a6f68af3614ad,0.72687227,0.76798826,0.082039915,0.23059867
754a6f68af3614ad,0.77386194,0.8781204,0.070953436,0.32372504
755383b36e13402b,0,1,0,1
755383b36e13402b,0,1,0,1
7566a130f541f02d,0.64306784,0.7743363,0.43141592,1
756875881f971332,0.262,0.782,0.10440457,0.78955954
756875881f971332,0.27,0.778,0.10277325,0.5872757
758cb6bee81ec9f8,0.16431925,0.30203444,0.27291667,0.9895833
75a34bbde7873c6d,0.035416666,0.3875,0.0265625,0.3578125
75a924ca342ac5c1,0,0.2359882,0,0.86946905
75a924ca342ac5c1,0.2920354,0.4041298,0.34734514,0.6415929
75a924ca342ac5c1,0.43952802,0.8067847,0,0.7278761
75ac96467abd37b7,0.34813085,0.4135514,0.05726257,0.23463687
75ac96467abd37b7,0.57009345,0.67990655,0.06564246,0.17877094
75ac96467abd37b7,0.67990655,0.7570093,0.053072624,0.22206704
75ac96467abd37b7,0.86214954,0.9696262,0.06424581,0.2905028
75bb48b37326f260,0.41875,0.75,0.725,0.80833334
75bb48b37326f260,0.146875,0.8453125,0,0.14375
75bb48b37326f260,0.2328125,0.7859375,0.2375,0.41458333
75bb48b37326f260,0.2484375,0.9046875,0.41458333,0.7416667
75bb48b37326f260,0.4140625,0.5234375,0.9375,1
75bb48b37326f260,0.4265625,0.503125,0.84583336,0.925
75c17c62fde91212,0.0036540804,0.3495737,0,1
75c17c62fde91212,0.3495737,0.6187576,0,0.99731904
75c17c62fde91212,0.61510354,1,0,1
75c17c62fde91212,0,0.34713763,0,0.99731904
75c17c62fde91212,0.3495737,0.6187576,0,0.99731904
75c17c62fde91212,0.6199756,0.998782,0.0026809652,0.99731904
75c2e0ca3ee6bbaf,0.22713864,0.7507375,0,0.5973451
75cfbb857e4e1848,0.06420233,0.6498054,0.020100502,0.99832493
75cfbb857e4e1848,0.056420233,0.6614786,0.020100502,1
75df3364755c336b,0.053097345,0.07522124,0.23230088,0.32079646
75df3364755c336b,0.39675516,0.42772862,0.23672566,0.32300884
75df3364755c336b,0.44247788,0.57669616,0.36061946,0.88053095
75df3364755c336b,0.4439528,0.47492626,0.26106194,0.3960177
75df3364755c336b,0.8053097,0.8421829,0.29424778,0.46460176
75df3364755c336b,0.13864307,0.17699115,0.289823,0.41150442
75df3364755c336b,0.24483776,0.30825958,0.38053098,0.57522124
75df3364755c336b,0.26548672,0.30678466,0.3340708,0.40486726
75df3364755c336b,0.33333334,0.3761062,0.22566372,0.32743362
75df3364755c336b,0.5280236,0.5678466,0.289823,0.48230088
75df3364755c336b,0.5560472,0.58849555,0.29424778,0.42699116
75df3364755c336b,0.6946903,0.7507375,0.31858408,0.46460176
75df3364755c336b,0.7979351,0.82743365,0.289823,0.4778761
75df3364755c336b,0.86873156,0.92330384,0.30530974,0.47123894
75df3364755c336b,0.92477876,0.94690263,0.3119469,0.42477876
75df3364755c336b,0,0.022123894,0.26327434,0.35840708
75df3364755c336b,0.07079646,0.109144546,0.19247788,0.3141593
75df3364755c336b,0.0899705,0.123893805,0.28097346,0.40707964
75df3364755c336b,0.10619469,0.13716814,0.21238938,0.30309734
75df3364755c336b,0.12536873,0.15929204,0.23893805,0.28761062
75df3364755c336b,0.14159292,0.17699115,0.19469027,0.30088496
75df3364755c336b,0.30088496,0.33775812,0.2079646,0.31637168
75df3364755c336b,0.44690266,0.4778761,0.25884956,0.40044248
75df3364755c336b,0.01179941,0.053097345,0.19690265,0.28318584
75df3364755c336b,0.016224189,0.061946902,0.25663716,0.41371682
75df3364755c336b,0.11504425,0.1519174,0.2699115,0.3938053
75df3364755c336b,0.19174041,0.23893805,0.19690265,0.34513274
75df3364755c336b,0.36725664,0.40560472,0.2079646,0.32964602
75df3364755c336b,0.42035398,0.45427728,0.2079646,0.2699115
75df3364755c336b,0.6283186,0.6946903,0.23230088,0.460177
75df3364755c336b,0.68289083,0.7227139,0.23893805,0.4181416
75df3364755c336b,0.73303837,0.7935103,0.22345133,0.4800885
75df3364755c336b,0.8923304,0.9380531,0.23230088,0.42256638
75e47548b37e547f,0.044247787,0.84070796,0.21902655,0.9579646
75ed7924c47f984d,0.023465704,0.9404332,0,0.99819493
75f4b4cb78f56ce1,0.6696751,0.8808664,0.3736462,0.6425993
762a0af3ba694ae9,0.1859375,0.809375,0.18958333,0.37083334
762a0af3ba694ae9,0.25,0.315625,0.21458334,0.325
762a0af3ba694ae9,0.603125,0.6984375,0.16041666,0.2875
762a0af3ba694ae9,0.80625,0.8546875,0.18125,0.3625
762a0af3ba694ae9,0.840625,0.890625,0.1625,0.3
762a0af3ba694ae9,0.8796875,0.9765625,0.2875,0.39583334
762a0af3ba694ae9,0.925,1,0.4,0.59791666
76311a46f66afe0b,0.10625,0.8609375,0.110416666,1
76311a46f66afe0b,0,0.196875,0.09791667,1
76311a46f66afe0b,0.4453125,0.5796875,0.18125,0.7604167
76386a676ebd7127,0,0.3796875,0.32291666,1
76386a676ebd7127,0.1296875,0.678125,0.11666667,0.60833335
76386a676ebd7127,0.7015625,1,0,0.74791664
76386a676ebd7127,0.76875,0.928125,0.03125,0.40833333
763d4847d5481b65,0.01584507,0.5440141,0.018518519,1
763d4847d5481b65,0.40669015,1,0.04074074,1
763d4847d5481b65,0.44014084,0.5316901,0.31851852,0.7907407
763d4847d5481b65,0.568662,0.7165493,0.23703703,1
76411fe4eb8fa23f,0,0.31120944,0.3340708,1
76411fe4eb8fa23f,0.2920354,1,0.25221238,1
76411fe4eb8fa23f,0.36725664,0.45427728,0.17699115,0.43141592
7653d12934b29cf3,0.175,0.5,0.2172949,0.9977827
7653d12934b29cf3,0.55,0.9014706,0.28381374,0.9977827
76571813b79399e5,0.10619469,0.8303835,0.24115044,1
76571813b79399e5,0.19469027,0.7817109,0.2079646,1
765b74a02ad271ef,0,1,0,1
768b822518ac6b19,0.23410013,0.6278755,0.12289157,0.99759036
7697248b3b24a8ae,0.010416667,0.99375,0.246875,0.9984375
76b341b58da6dc41,0.5740741,0.8865741,0.52160496,0.779321
76b9ae9cdaf6be8f,0.20397112,0.3032491,0.115523465,0.45848376
76b9ae9cdaf6be8f,0.20938627,0.46028882,0.1064982,0.5812274
76b9ae9cdaf6be8f,0.5469314,0.7527076,0.11913358,0.5577617
76b9ae9cdaf6be8f,0.8212996,0.9693141,0.10469314,0.49819493
76b9ae9cdaf6be8f,0.20397112,0.30505416,0.115523465,0.45848376
76b9ae9cdaf6be8f,0.20938627,0.45126355,0.10830325,0.5758123
76b9ae9cdaf6be8f,0.5451264,0.7454874,0.115523465,0.5523466
76b9ae9cdaf6be8f,0.8194946,0.95848376,0.10469314,0.49458483
76c5e2e486a68f34,0,0.475,0.18495297,0.822884
76c5e2e486a68f34,0,0.475,0.18652038,0.8213166
76c5e2e486a68f34,0,1,0.123824455,1
76d199cddd489f6e,0.2453125,0.6609375,0.14166667,0.99791664
76d199cddd489f6e,0.25,0.65625,0.12708333,0.99791664
76d71199ef93778b,0,1,0,1
76d744047a54bc67,0.04989605,0.5966736,0.09404389,0.92789966
76d744047a54bc67,0.18503119,0.81912684,0.0031347962,0.9310345
76dc2394748a20de,0,0.35840708,0,0.8938053
76dcb6e2df733360,0,1,0,1
76dcb6e2df733360,0,1,0,1
76dfea548518702d,0,0.5265487,0.14380531,0.99557525
76dfea548518702d,0,0.52507377,0.13495575,1
76f3dff8dd1ac7d3,0.18125,0.26875,0.7875,0.98541665
76f3dff8dd1ac7d3,0.265625,0.365625,0.75625,1
76f3dff8dd1ac7d3,0.45,0.553125,0.61875,1
76f3dff8dd1ac7d3,0.678125,0.796875,0.6375,1
76f808c6631a0ec3,0.90922403,1,0,0.19153675
76f808c6631a0ec3,0.10102489,0.25036603,0,0.19153675
76f808c6631a0ec3,0.21229868,0.5651537,0.09131403,0.7951002
76f808c6631a0ec3,0.43923867,0.5841874,0,0.19153675
76f808c6631a0ec3,0.6061493,0.7320644,0,0.19376393
76f808c6631a0ec3,0.7774524,0.9180088,0,0.19153675
77088df8c484d134,0.12059621,0.38617885,0.15903614,0.8987952
770be32f0ac1e270,0.24375,0.7796875,0.14285715,1
7719b8f106da1d7d,0.036166366,0.6654611,0.016216217,0.66486484
772f8ed68bd3febc,0.19054054,0.35,0.1352657,0.9468599
772f8ed68bd3febc,0.32027027,0.46216217,0.3647343,0.9130435
772f8ed68bd3febc,0.70135134,0.89324325,0.123188406,0.9541063
772f8ed68bd3febc,0.8527027,0.96756756,0.3188406,0.90338165
772f8ed68bd3febc,0.18648648,0.35135135,0.13768116,0.9468599
772f8ed68bd3febc,0.33513513,0.4581081,0.35748792,0.9130435
772f8ed68bd3febc,0.6945946,0.9027027,0.10386474,0.93719804
772f8ed68bd3febc,0.84864867,0.9689189,0.32850242,0.90338165
775ac6a03dbec98c,0.296875,0.365625,0.11875,0.275
775ac6a03dbec98c,0.2984375,0.3734375,0.11875,0.27291667
775ac6a03dbec98c,0.3484375,0.4578125,0.052083332,0.23125
776866c98a4a602d,0.5563481,0.79457915,0.23340961,0.9450801
776866c98a4a602d,0.055634808,0.95007133,0.69336385,0.9359268
776866c98a4a602d,0.39087018,0.8345221,0.025171624,0.95194507
776ba3431927af9a,0.0057471264,0.45210728,0.1292517,0.9914966
776ba3431927af9a,0.42528737,0.6781609,0.14795919,0.95238096
776ba3431927af9a,0.64942527,0.96168584,0.017006803,0.7602041
7772b99700e64661,0.1625,0.3171875,0.029166667,0.41875
7772b99700e64661,0.2390625,0.353125,0,0.39791667
7772b99700e64661,0.409375,0.4984375,0,0.20833333
7772b99700e64661,0.475,0.5890625,0,0.33333334
7772b99700e64661,0.559375,0.6140625,0,0.25
7772b99700e64661,0.6375,0.73125,0,0.30208334
7772b99700e64661,0.2515625,0.565625,0.16458334,0.81458336
7772b99700e64661,0.59375,0.6984375,0,0.27083334
7772b99700e64661,0.7625,0.8640625,0,0.24791667
7782d6a1c97a18d4,0,0.246875,0.3375,1
7782d6a1c97a18d4,0.178125,0.54375,0.19166666,0.7625
7782d6a1c97a18d4,0.5875,0.88125,0.23958333,1
7782d6a1c97a18d4,0.85,1,0.3375,1
778c528870422700,0.15203427,0.9036403,0.028963415,0.92835367
778c528870422700,0.14561027,0.8993576,0.027439024,0.92835367
7798ec4496c20e82,0,0.05162242,0.289823,0.36946902
7798ec4496c20e82,0.15634218,0.5427729,0.2079646,0.90929204
7798ec4496c20e82,0.35840708,0.6976401,0.28097346,0.9734513
7798ec4496c20e82,0.86283183,1,0.26327434,0.98893803
77cd8222c44171f6,0,1,0,1
77d0f05b36b833b8,0.18246445,0.6421801,0.03301238,0.98074275
77d2e9d734b65415,0.24494949,0.4368687,0.42352942,0.9431372
77d2e9d734b65415,0.4949495,0.70454544,0.36666667,0.91764706
77d8fdc5e2eddecc,0.135,0.8875,0,0.97333336
77ffe7ac0f043678,0.81026787,1,0,0.30701753
77ffe7ac0f043678,0.23214285,0.703125,0,0.8976608
78204ba22763b1d5,0.030973451,0.3539823,0.120943956,0.84070796
78204ba22763b1d5,0.086283185,0.30309734,0.053097345,0.66076696
78204ba22763b1d5,0.22787611,0.6526549,0.14454277,0.99115044
78204ba22763b1d5,0.43362832,0.7079646,0.0029498525,0.5280236
78204ba22763b1d5,0.65929204,0.9823009,0.14749263,0.9159292
78204ba22763b1d5,0,0.99336284,0,0.98082596
782f28b271c35537,0,0.853125,0.008333334,1
783915c2a1bdac3d,0.4640625,0.553125,0.49583334,0.65833336
783931860d61ea19,0.18772563,0.78700364,0.13357401,0.7166065
783a3bfa80830546,0,1,0.06794682,1
783a3bfa80830546,0,1,0.06794682,1
784982d4b482f53a,0.53541666,0.6375,0.103125,0.1875
784982d4b482f53a,0.87083334,0.9458333,0.1015625,0.215625
784982d4b482f53a,0.87708336,1,0.121875,0.259375
78537950379be986,0.34705883,0.43823528,0.40354767,0.75831485
7856edf3e921a039,0,1,0,1
785a44eac82a8969,0.2921875,0.4,0.47083333,0.82916665
787dbb60d50bfa20,0,0.26536313,0.42056075,0.99766356
787dbb60d50bfa20,0.09217877,0.5,0.40420562,0.99766356
787dbb60d50bfa20,0.40502793,0.7094972,0.11214953,0.99766356
787dbb60d50bfa20,0.6522346,0.99860334,0.13551402,0.99766356
789090a5d590b51e,0.54719764,0.7787611,0.048672568,1
78916540e81a1c6c,0.35441175,0.4970588,0.07317073,0.345898
7892b92820a83878,0.04415011,0.53421634,0.13589364,0.95420974
7892b92820a83878,0.47682118,0.7152318,0.10044313,0.79911375
7892b92820a83878,0.5916115,0.9977925,0.088626295,0.9350074
7892b92820a83878,0,1,0.079763666,0.95420974
78b27c5f7594e41a,0.43446246,0.5832106,0.121681415,0.90707964
78b27c5f7594e41a,0.556701,0.71281296,0.09955752,0.9446903
78b27c5f7594e41a,0.67746687,0.83357877,0.086283185,0.98893803
78b27c5f7594e41a,0.091310754,0.28424153,0.14823009,0.83849555
78ce5617656bb3b2,0.10877193,0.9070175,0.048327137,1
78d1dbb06197649d,0.4984375,0.7171875,0.34166667,0.8854167
78d1dbb06197649d,0.496875,0.715625,0.22916667,0.7708333
78d4a72436b6c450,0,0.5376106,0.017699115,1
78d4a72436b6c450,0.5420354,0.99557525,0.14011799,1
78e8109e598ecac5,0.13125,0.5953125,0.18541667,1
78e8109e598ecac5,0.3984375,0.8859375,0.08541667,0.8541667
78eecf7945e7b223,0.3642072,0.4678179,0.49170125,0.6348548
78f2c3f1b0899c09,0.0625,0.3359375,0.41666666,0.9375
78f2c3f1b0899c09,0.284375,0.3765625,0.37083334,0.57708335
78f2c3f1b0899c09,0.625,0.8515625,0.36666667,0.73125
78f2c3f1b0899c09,0.740625,1,0.48333332,0.7875
791bf52516fd13e7,0.006666667,1,0.09492274,1
791e73112fff5102,0.085545726,0.9336283,0.117256634,1
791e73112fff5102,0.08259587,0.36873156,0.11504425,0.9977876
791e73112fff5102,0.35545722,0.6283186,0.12610619,0.9977876
791e73112fff5102,0.5707965,0.9306785,0.15486726,0.9977876
79266540d328ba1d,0.1640625,0.3890625,0.1875,0.375
79266540d328ba1d,0.3484375,0.7609375,0.25416666,1
7927981328ebae74,0,0.90833336,0,1
792cedd4e7ec9383,0.13274336,0.9852507,0.17699115,0.6946903
792cedd4e7ec9383,0,0.13421829,0.28097346,0.67699116
792cedd4e7ec9383,0.09144543,0.2861357,0.12831858,0.6415929
792cedd4e7ec9383,0.17109145,0.7064897,0.10619469,0.8075221
792cedd4e7ec9383,0.30235988,0.36873156,0.46460176,0.6482301
792cedd4e7ec9383,0.32743362,0.37020648,0.17477876,0.27876106
792cedd4e7ec9383,0.4041298,0.5176991,0.45575222,0.6393805
792cedd4e7ec9383,0.5412979,0.63126844,0.18584071,0.34955752
792cedd4e7ec9383,0.5825959,0.6814159,0.30088496,0.6283186
792cedd4e7ec9383,0.6253687,0.67109144,0.16371681,0.28318584
792cedd4e7ec9383,0.6740413,0.75516224,0.38716814,0.6460177
792cedd4e7ec9383,0.7182891,0.81710917,0.042035397,0.67477876
792cedd4e7ec9383,0.7817109,0.93657815,0,0.7057522
792cedd4e7ec9383,0.9262537,0.9867257,0.07743363,0.48893806
792cedd4e7ec9383,0.960177,0.9985251,0,0.13938053
792cedd4e7ec9383,0.9734513,0.9985251,0.15044248,0.48230088
793b05bcb9445b1f,0.17794117,0.46470588,0.14855877,0.7494457
793b05bcb9445b1f,0.425,0.64705884,0.14855877,0.68070954
793b9ec0bb15e8f4,0.25726143,0.6473029,0.6886792,0.9433962
793b9ec0bb15e8f4,0.44813278,0.82572615,0.6226415,0.9433962
793b9ec0bb15e8f4,0.6618257,0.9419087,0.6037736,0.9386792
79424872910ca0f6,0,0.92877096,0.058411215,0.9953271
79585e8be9df5c22,0,1,0.114583336,1
799bf1dd9b8dbfeb,0.5132353,0.8235294,0.49445677,0.70731705
799d5b9a77369cd0,0,0.16141732,0.176,0.532
799d5b9a77369cd0,0.41535434,0.75,0.02,0.984
799d5b9a77369cd0,0.015748031,0.15551181,0.172,0.484
799d5b9a77369cd0,0.41535434,0.7519685,0.02,0.988
79a88682ed6b1706,0,0.100294985,0.46681416,0.8982301
79a88682ed6b1706,0.120943956,0.21976401,0.48451328,0.829646
79a88682ed6b1706,0.20058997,0.25368732,0.46902654,0.6858407
79a88682ed6b1706,0.24336283,0.27876106,0.4800885,0.66150445
79a88682ed6b1706,0.27138644,0.29056048,0.48230088,0.63053095
79a88682ed6b1706,0.31710914,0.36725664,0.46902654,0.67256635
79a8e9cae9182c30,0.36041668,0.99791664,0.078125,0.765625
79b3c51ea3a30b98,0.7625369,0.94100296,0.011061947,0.6238938
79b3c51ea3a30b98,0.64306784,0.7345133,0.32300884,0.5575221
79b3c51ea3a30b98,0.7625369,0.9439528,0.013274336,0.61946905
79b3c51ea3a30b98,0.22713864,0.37168142,0,0.6393805
79b3c51ea3a30b98,0.57522124,0.67699116,0.289823,0.5597345
79d01c59ce2804a0,0.123893805,0.8067847,0.16371681,1
79d01c59ce2804a0,0.46460176,0.77138644,0.32300884,1
79d01c59ce2804a0,0.12241888,0.8082596,0.17477876,1
79d8dab0d7006ae8,0.04375,0.13541667,0.4046875,0.5625
79f05a7244ccfcf7,0.12824957,0.27383015,0.29284164,0.8004338
79f05a7244ccfcf7,0.36741766,0.42634314,0.3362256,0.5314534
79f05a7244ccfcf7,0.5268631,0.59098786,0.47505423,0.79392624
79f05a7244ccfcf7,0.6551126,0.74003464,0.4902386,0.80477226
79f05a7244ccfcf7,0.89254767,0.9948007,0.4967462,0.856833
79f6b574976d7107,0.303125,0.65,0.6458333,0.99375
7a0b9a86e1740c42,0.024242423,0.1919192,0.17770597,0.4765751
7a22586c0413116d,0,1,0,1
7a23330c4180f7ea,0.0033333334,1,0.1,0.9975
7a4c35bed64b5d50,0,0.6361323,0.0036101083,0.99819493
7a4fc3418795752c,0.29613096,0.5431548,0.039473683,0.84429824
7a56a47d43135118,0.11093248,0.551447,0.14198783,0.7647059
7a56a47d43135118,0.1881029,0.74115753,0.55172414,0.9858012
7a56a47d43135118,0.5610933,0.99356914,0.054766733,0.7058824
7a691db51234336a,0,0.11283186,0.48525074,0.70501477
7a691db51234336a,0.081858404,0.8915929,0.30530974,0.920354
7a691db51234336a,0,0.11061947,0.48672566,0.7064897
7a691db51234336a,0.6017699,0.7699115,0,0.32448378
